customer_id,average_monthly_account_credit,average_monthly_account_debit,monthly_upi_transaction_count,total_utility_bills,utility_bill_on_time_payment_ratio,missed_utility_bill_count
7164,32233.87,28683.71,121,5.0,0.9451055460120413,0.0
7165,31578.76,28175.34,110,6.0,0.9383642013724871,0.0
7166,38517.5,29288.44,118,4.0,0.987279056713685,0.0
7167,56496.27,52086.71,103,3.0,0.984740899673883,0.0
7168,38257.11,32199.12,118,6.0,0.9956476086815306,0.0
7169,22196.87,17812.61,115,6.0,0.9501142009010484,0.0
7170,40309.28,32181.03,125,5.0,0.9957871195188527,0.0
7171,37436.25,31693.63,96,6.0,0.9748717000047863,0.0
7172,39441.12,36576.37,103,6.0,0.8906248210509938,1.0
7173,37033.3,30577.27,109,6.0,0.9141153504326945,1.0
7174,44009.5,39606.14,102,6.0,0.8857588663283514,1.0
7175,48729.33,37490.58,101,6.0,0.8506295741245847,1.0
7176,42005.55,35503.57,97,5.0,0.8782073129720362,1.0
7177,47036.84,44606.78,107,4.0,0.8506090879430314,1.0
7178,34083.24,30814.23,112,3.0,0.9579757692025734,0.0
7179,37490.08,29696.11,116,3.0,0.9138301446581799,1.0
7180,35722.06,30374.05,108,5.0,0.8968862090616787,1.0
7181,40977.0,32647.4,117,5.0,0.9642581336642781,0.0
7182,11652.61,9693.95,118,6.0,0.9748730161929468,0.0
7183,43624.78,39524.79,117,5.0,0.996294930797482,0.0
7184,34371.17,31079.96,110,4.0,0.9463020377012862,0.0
7185,38680.22,30774.76,110,6.0,0.9192293437810077,0.0
7186,43958.0,41076.32,117,2.0,0.8957896452411154,1.0
7187,19331.35,16789.54,107,6.0,0.883347731382134,1.0
7188,52249.35,43157.17,110,6.0,0.8819388925723901,1.0
7189,38130.38,32425.59,103,4.0,0.9113784062079698,1.0
7190,28626.46,24934.06,107,5.0,0.9987679532931895,0.0
7191,39684.13,34206.85,111,6.0,0.8501280546156105,1.0
7192,40491.86,34307.98,108,6.0,0.8795808845846501,1.0
7193,19264.99,16394.25,110,3.0,0.878258947360536,1.0
7194,25518.24,20039.02,122,6.0,0.9575679228298438,0.0
7195,44386.79,40505.01,105,5.0,0.9028727091397093,1.0
7196,19257.51,16529.72,101,6.0,0.9185891206887731,0.0
7197,42016.24,32613.68,112,6.0,0.8722936195704857,1.0
7198,14097.4,12733.22,109,5.0,0.9107495558315422,1.0
7199,20247.13,18961.21,99,5.0,0.8654799717858754,1.0
7200,10127.04,9513.97,102,4.0,0.9299564931832874,0.0
7201,39352.68,32418.87,105,5.0,0.8646907548074284,1.0
7202,38039.96,29560.98,114,6.0,0.9685762571759734,0.0
7203,44887.31,38319.4,109,6.0,0.9349902576310735,0.0
7204,34935.02,26988.06,114,4.0,0.9585951810660276,0.0
7205,29950.38,28057.44,111,6.0,0.9127774579979026,1.0
7206,40359.09,31751.14,118,6.0,0.9072236939863341,1.0
7207,40684.3,32569.95,110,6.0,0.8647313333573295,1.0
7208,51991.65,43222.08,115,6.0,0.9285783410564233,0.0
7209,32306.94,26705.98,114,5.0,0.9271753247285638,0.0
7210,23235.24,21119.27,121,6.0,0.9202153066674408,0.0
7211,16410.35,13805.43,108,6.0,0.9610777547023673,0.0
7212,34785.51,27277.18,105,5.0,0.9748756600048532,0.0
7213,32152.36,25832.55,101,2.0,0.9626184512422762,0.0
7214,33570.11,28595.78,96,3.0,0.8715798614210265,1.0
7215,39400.38,30712.23,106,6.0,0.9433089263923162,0.0
7216,42925.72,37445.44,104,6.0,0.86204846585343,1.0
7217,35879.34,30969.24,116,6.0,0.9541933431160715,0.0
7218,18201.23,16252.62,95,3.0,0.907275864484169,1.0
7219,27999.02,26250.22,115,5.0,0.8698748434399429,1.0
7220,29286.85,27308.55,108,5.0,0.9793076285464192,0.0
7221,48403.48,45461.28,105,6.0,0.9421012508558406,0.0
7222,26348.84,21051.22,110,6.0,0.9032087451921291,1.0
7223,12755.8,9902.5,102,6.0,0.8546090769475749,1.0
7224,21390.53,17336.07,97,6.0,0.9305965388505416,0.0
7225,12531.44,11641.92,104,6.0,0.9884838817729349,0.0
7226,33467.92,31607.46,123,6.0,0.9394569749053548,0.0
7227,37497.42,34567.56,117,6.0,0.995747590692924,0.0
7228,38892.99,30025.52,122,4.0,0.8704676677405687,1.0
7229,39383.04,36999.8,113,4.0,0.9352457656892255,0.0
7230,43847.34,36598.13,108,4.0,0.9697187572009645,0.0
7231,33875.36,25469.6,108,3.0,0.9288311096688574,0.0
7232,52331.03,43878.45,113,5.0,0.8636599533981208,1.0
7233,13424.38,10191.97,116,5.0,0.9374329002320827,0.0
7234,18099.08,15543.05,114,6.0,0.9417606858763707,0.0
7235,14879.2,12166.88,115,4.0,0.9593063872713029,0.0
7236,49337.71,41674.92,111,6.0,0.9641817272748211,0.0
7237,35488.43,30968.41,110,5.0,0.9656159032315911,0.0
7238,39423.53,36417.89,111,6.0,0.9495166590458449,0.0
7239,29892.57,26376.62,107,6.0,0.8823716779627987,1.0
7240,33826.44,28306.29,102,6.0,0.9106353633759219,1.0
7241,11438.6,10453.57,111,6.0,0.9664194958921598,0.0
7242,33907.38,31571.72,117,6.0,0.993014047510122,0.0
7243,15178.26,11747.24,117,5.0,0.8618420447254933,1.0
7244,36593.4,31338.1,96,4.0,0.9303305016695792,0.0
7245,16599.85,13394.46,107,6.0,0.8968783406986459,1.0
7246,35634.73,27061.45,102,5.0,0.8838090841475245,1.0
7247,40191.3,35517.43,101,6.0,0.9258716025279572,0.0
7248,39424.07,36370.84,102,6.0,0.9409134010834805,0.0
7249,20659.97,16168.09,112,6.0,0.8514658347129221,1.0
7250,24679.47,22519.59,98,6.0,0.9670309858301787,0.0
7251,18468.55,17003.61,100,6.0,0.9729823196889171,0.0
7252,31370.7,29264.73,107,6.0,0.9948266236851899,0.0
7253,46648.12,37461.1,103,6.0,0.8770965599837042,1.0
7254,45851.12,42677.8,105,6.0,0.9391828843541422,0.0
7255,44171.49,35961.45,106,6.0,0.9139938060214592,1.0
7256,50688.48,43615.79,104,5.0,0.9002241777333025,1.0
7257,39862.4,30299.47,116,6.0,0.9348450177156257,0.0
7258,44297.02,33611.53,121,6.0,0.9673574639835325,0.0
7259,32528.27,29082.7,111,6.0,0.8534579175167815,1.0
7260,60431.6,50695.83,100,6.0,0.995410016884928,0.0
7261,28027.12,22456.97,114,6.0,0.9714822378558566,0.0
7262,25895.74,20407.98,108,6.0,0.9626730555468368,0.0
7263,19690.78,17406.47,105,6.0,0.9640581073270755,0.0
7264,48398.76,36302.95,106,6.0,0.9083591064427978,1.0
7265,21042.8,19173.74,109,5.0,0.962743082626722,0.0
7266,32310.86,24745.27,103,6.0,0.9080155312904437,1.0
7267,45396.59,35786.04,108,6.0,0.9848060244362189,0.0
7268,19058.08,15765.75,99,5.0,0.8765833574959704,1.0
7269,41421.57,35082.9,105,6.0,0.8938521136322727,1.0
7270,14271.89,11717.21,114,6.0,0.9327006314048614,0.0
7271,7298.63,5942.13,116,6.0,0.8978816553830908,1.0
7272,41837.0,39443.22,90,2.0,0.913635586794291,1.0
7273,45385.15,39862.5,107,6.0,0.9238634034097892,0.0
7274,34929.63,26360.93,94,6.0,0.9784530023220263,0.0
7275,47797.38,39960.29,112,6.0,0.9284788380413039,0.0
7276,31871.94,29481.6,121,6.0,0.904368977292184,1.0
7277,9838.55,7972.09,106,3.0,0.8871604246052673,1.0
7278,39811.49,30611.5,108,5.0,0.9113013968188296,1.0
7279,37715.69,34007.37,98,6.0,0.9273604156621554,0.0
7280,45414.26,39565.02,105,5.0,0.9619172285804855,0.0
7281,16453.46,14216.81,108,6.0,0.8681573164258508,1.0
7282,48759.03,37091.74,107,6.0,0.8832413782358726,1.0
7283,28781.44,22394.83,119,6.0,0.906948102380301,1.0
7284,40089.92,35059.03,116,6.0,0.9040597607679272,1.0
7285,47638.59,37709.03,100,3.0,0.9087622131407818,1.0
7286,33897.66,28840.61,106,6.0,0.9690281896960486,0.0
7287,47030.49,40398.08,104,5.0,0.898623160444326,1.0
7288,45759.23,36914.04,99,6.0,0.9252847270603997,0.0
7289,22164.15,20827.32,103,5.0,0.9435860549286845,0.0
7290,37465.26,34411.57,121,6.0,0.8848267825275408,1.0
7291,21733.78,19440.31,97,4.0,0.9578043080721308,0.0
7292,36626.61,28041.29,106,6.0,0.9320666979607422,0.0
7293,32207.12,24838.97,109,4.0,0.9170171744547067,0.0
7294,29083.55,24679.03,96,5.0,0.971467604010747,0.0
7295,39220.14,30675.75,100,5.0,0.8865242888777772,1.0
7296,37331.47,35302.62,110,4.0,0.9824763955921485,0.0
7297,34952.57,27322.56,106,6.0,0.9341573103050056,0.0
7298,28059.49,23780.24,108,4.0,0.9413762319069487,0.0
7299,9565.17,7870.46,108,6.0,0.9812588446253414,0.0
7300,46646.14,40949.59,109,4.0,0.9726374031774004,0.0
7301,13060.52,10132.45,109,6.0,0.9402343103232851,0.0
7302,37223.5,31121.21,114,6.0,0.9629781555772261,0.0
7303,20516.32,16514.43,111,5.0,0.9149979235349345,1.0
7304,41167.68,38185.09,110,5.0,0.9321066630249619,0.0
7305,42791.38,32440.88,111,4.0,0.8593105205062767,1.0
7306,14810.75,13814.66,102,6.0,0.863478687700007,1.0
7307,47023.53,43101.71,119,6.0,0.9744138106279499,0.0
7308,48431.07,39205.63,116,6.0,0.8589507483523745,1.0
7309,29315.45,26614.27,102,6.0,0.875409868844891,1.0
7310,34499.26,26089.81,104,5.0,0.9693748988425662,0.0
7311,37327.1,35213.38,112,1.0,0.8501718925942384,1.0
7312,35828.28,30644.61,109,6.0,0.8923606493268796,1.0
7313,39872.28,32322.71,105,3.0,0.9376057986739933,0.0
7314,20375.94,16759.55,119,6.0,0.9393174897203945,0.0
7315,33310.16,25425.01,115,6.0,0.9665729362344211,0.0
7316,48898.45,46349.37,108,6.0,0.9258889381738256,0.0
7317,33945.7,25726.03,122,2.0,0.9264102804296456,0.0
7318,47638.74,41968.85,112,5.0,0.9587965863311051,0.0
7319,42661.46,35773.65,97,5.0,0.9247936694899426,0.0
7320,29061.61,27311.61,118,5.0,0.9412736629845425,0.0
7321,43683.79,34912.08,115,6.0,0.9846661102382577,0.0
7322,39533.09,33856.83,90,6.0,0.9102176511418558,1.0
7323,33840.94,28645.38,94,6.0,0.9077687606378834,1.0
7324,41358.86,36833.1,102,6.0,0.8505323487797157,1.0
7325,43678.48,33352.98,105,6.0,0.9420139392281848,0.0
7326,44829.69,35359.77,110,6.0,0.8544657861110698,1.0
7327,47390.68,37576.69,103,6.0,0.9256222734592474,0.0
7328,42792.15,38411.52,105,6.0,0.9706350683548339,0.0
7329,25779.4,20309.73,118,6.0,0.9324881605779495,0.0
7330,37118.32,32096.15,110,4.0,0.8904454247825013,1.0
7331,63692.0,50510.86,105,6.0,0.9679252632174057,0.0
7332,43690.49,40296.83,108,6.0,0.8904575506123809,1.0
7333,27613.14,25913.19,116,5.0,0.9599547671418848,0.0
7334,49620.66,42361.09,105,6.0,0.9415387682785347,0.0
7335,41878.05,34359.34,111,6.0,0.8754994445122002,1.0
7336,40785.85,32498.63,110,6.0,0.9857700812266279,0.0
7337,18890.06,14355.62,104,4.0,0.8800965524435793,1.0
7338,29511.01,23718.0,100,5.0,0.9984380611211005,0.0
7339,40155.87,35371.18,110,5.0,0.8510965732982411,1.0
7340,47038.46,40298.95,116,6.0,0.8895225065714354,1.0
7341,36257.5,34038.85,97,6.0,0.8799790445911299,1.0
7342,41324.0,34268.15,106,6.0,0.8520990115255693,1.0
7343,45957.99,40846.2,112,4.0,0.9598551850220973,0.0
7344,15742.5,13347.51,113,6.0,0.9540138703149394,0.0
7345,14474.92,12340.09,106,5.0,0.9688526446532395,0.0
7346,11159.5,8967.27,106,6.0,0.8885047819696847,1.0
7347,34969.26,29408.81,113,6.0,0.9166502750624455,1.0
7348,26403.22,22288.46,99,6.0,0.9488670282432321,0.0
7349,35084.57,31271.88,127,6.0,0.9159652755832215,1.0
7350,48880.51,45856.18,110,6.0,0.9545988655476874,0.0
7351,29486.35,24056.86,99,2.0,0.9450960112660663,0.0
7352,40485.3,30705.67,110,5.0,0.8671971704533264,1.0
7353,33354.36,28326.49,106,5.0,0.9671564681615452,0.0
7354,47138.58,40486.97,101,6.0,0.9581014538638777,0.0
7355,49192.9,38551.89,105,6.0,0.9483751581426108,0.0
7356,45957.1,41457.57,107,6.0,0.8732640409406504,1.0
7357,40222.71,38090.33,117,3.0,0.8901994673193045,1.0
7358,38723.96,36367.8,120,4.0,0.9089765547381401,1.0
7359,27122.5,21411.08,124,6.0,0.8919894432484665,1.0
7360,25188.05,23300.77,111,6.0,0.8841715436014197,1.0
7361,35344.4,31488.28,98,5.0,0.9708036505242663,0.0
7362,43921.98,36928.25,105,6.0,0.9457348369540304,0.0
7363,47486.07,40748.85,101,5.0,0.9348208197325375,0.0
7364,19608.1,18037.88,110,2.0,0.883892906627988,1.0
7365,46905.67,39683.46,113,6.0,0.9877114843402962,0.0
7366,44837.62,36974.96,109,6.0,0.8786774558645974,1.0
7367,53068.27,45036.36,120,5.0,0.9692426399237015,0.0
7368,11226.95,9720.58,106,5.0,0.995000900005794,0.0
7369,32307.02,25451.97,117,6.0,0.9590639093836354,0.0
7370,37329.88,34723.57,109,6.0,0.9989288162776945,0.0
7371,41771.46,36960.95,102,6.0,0.947657667546692,0.0
7372,38183.11,33473.36,118,6.0,0.8826190515405843,1.0
7373,35007.68,26952.39,106,6.0,0.8805729240574767,1.0
7374,20668.83,17999.14,102,6.0,0.8986846426383215,1.0
7375,42466.06,32876.89,113,6.0,0.8510695030331509,1.0
7376,54524.76,41751.76,115,6.0,0.9522547705124251,0.0
7377,20807.08,17799.67,104,6.0,0.8903001676941741,1.0
7378,13772.76,11439.07,110,6.0,0.972277484843913,0.0
7379,27761.16,24090.08,110,6.0,0.903875897583895,1.0
7380,41201.07,31636.01,106,4.0,0.9219934740194969,0.0
7381,45647.83,38170.56,97,6.0,0.9948533374840554,0.0
7382,22568.56,17715.36,109,5.0,0.8863258184570916,1.0
7383,16413.83,15550.79,119,3.0,0.958188114614461,0.0
7384,30861.34,26609.57,101,6.0,0.9632676683958126,0.0
7385,21680.79,19241.43,106,6.0,0.8831497236285453,1.0
7386,42490.58,34633.38,105,4.0,0.9251495254918294,0.0
7387,38118.33,29311.0,106,2.0,0.9025302887969452,1.0
7388,42841.97,40493.12,103,6.0,0.9657859365100134,0.0
7389,42923.79,34650.31,107,6.0,0.9433724978543556,0.0
7390,46367.35,38705.68,104,3.0,0.921397458229082,0.0
7391,49103.55,43209.79,113,6.0,0.9669044897571577,0.0
7392,38786.64,29281.56,104,6.0,0.8852733355012625,1.0
7393,26263.94,23954.07,105,6.0,0.9630432820876539,0.0
7394,38277.27,32815.7,103,6.0,0.9798061468139236,0.0
7395,40295.51,32463.82,104,6.0,0.9817932395211358,0.0
7396,28631.71,21826.57,108,6.0,0.9675510389529406,0.0
7397,28686.47,22447.15,108,6.0,0.9112021250497403,1.0
7398,23301.25,21647.02,97,6.0,0.9972712034076741,0.0
7399,41368.27,36702.13,95,5.0,0.906939046573366,1.0
7400,50499.7,40398.76,111,6.0,0.9457938098653639,0.0
7401,36093.16,27543.42,110,6.0,0.8741611267104202,1.0
7402,43202.15,38368.83,108,5.0,0.997067334795459,0.0
7403,36689.06,31717.01,98,4.0,0.9555978882796995,0.0
7404,15807.89,13134.84,109,5.0,0.9630066317869552,0.0
7405,35936.66,29565.89,114,6.0,0.8598665055116717,1.0
7406,24392.81,19352.35,115,6.0,0.9645126721331008,0.0
7407,37661.98,33290.26,106,3.0,0.9662085143830902,0.0
7408,43744.36,41300.52,108,6.0,0.9507659089543344,0.0
7409,20915.3,16421.5,101,6.0,0.8937864420685515,1.0
7410,47279.95,41106.29,105,6.0,0.9234535063241323,0.0
7411,46790.03,39062.05,107,4.0,0.8665651556963074,1.0
7412,40540.63,34027.28,111,3.0,0.9207380599688729,0.0
7413,23244.83,18615.15,115,4.0,0.8865735778900607,1.0
7414,41510.64,37983.36,109,6.0,0.9023645479741123,1.0
7415,54832.52,46445.95,110,6.0,0.8743900612605547,1.0
7416,29156.52,25036.16,107,6.0,0.8845081551620345,1.0
7417,44784.66,36318.22,107,5.0,0.8614852962730174,1.0
7418,35358.34,27804.44,96,6.0,0.9879852049655382,0.0
7419,39920.79,30626.51,108,5.0,0.9295616031963105,0.0
7420,35652.76,31831.63,108,6.0,0.9095112956894109,1.0
7421,37363.85,29489.3,109,4.0,0.9302543819153176,0.0
7422,40928.71,36345.31,99,6.0,0.9442439842722329,0.0
7423,33820.13,28005.61,122,6.0,0.9882818190054024,0.0
7424,47581.81,39643.02,102,6.0,0.8768039428429469,1.0
7425,29032.05,24498.28,92,3.0,0.8943328747952827,1.0
7426,42839.68,35280.26,111,5.0,0.9963684004516172,0.0
7427,35349.98,27223.87,98,6.0,0.9056789479972787,1.0
7428,32363.67,26276.92,108,4.0,0.8533842476135991,1.0
7429,41292.33,36450.68,113,4.0,0.8721465238955738,1.0
7430,30763.9,27169.35,98,3.0,0.8539508052622827,1.0
7431,38722.23,31258.32,105,6.0,0.9984884713631093,0.0
7432,32109.76,27037.07,111,3.0,0.8918306273486835,1.0
7433,42888.73,33825.89,115,5.0,0.988531413540434,0.0
7434,12251.6,9704.18,117,6.0,0.9993829413639573,0.0
7435,33839.27,25535.43,100,6.0,0.9399761831714671,0.0
7436,42055.48,39084.23,96,5.0,0.8549794472598342,1.0
7437,34934.51,27673.07,97,6.0,0.8622387445580391,1.0
7438,39434.7,31370.57,110,6.0,0.9222383582661816,0.0
7439,30810.28,24830.63,102,6.0,0.9109258019367229,1.0
7440,43230.84,33524.72,108,6.0,0.9409265958672651,0.0
7441,50759.75,44559.58,104,6.0,0.9158271714567046,1.0
7442,31422.79,24039.33,104,6.0,0.9901115273907226,0.0
7443,40914.58,31784.1,109,6.0,0.9302109573120266,0.0
7444,22630.21,19890.85,106,6.0,0.9540589092193663,0.0
7445,9674.96,7913.46,109,6.0,0.9844727908963745,0.0
7446,48228.75,43000.25,107,5.0,0.8720307813749811,1.0
7447,44553.21,38381.92,101,6.0,0.8844601981177793,1.0
7448,37268.16,29859.41,103,6.0,0.8660977990711023,1.0
7449,47541.59,41844.47,120,6.0,0.8709457598844869,1.0
7450,38029.88,29406.79,110,5.0,0.926887595040135,0.0
7451,33674.91,28868.9,109,6.0,0.8981768888451196,1.0
7452,42844.62,35879.35,103,6.0,0.9134759259290133,1.0
7453,11807.33,9488.07,109,6.0,0.9973734747691092,0.0
7454,47782.61,41609.14,97,4.0,0.8735056521693922,1.0
7455,28086.5,25959.41,113,5.0,0.9311218106197113,0.0
7456,18097.36,17188.52,105,5.0,0.8648306732580476,1.0
7457,13203.22,11507.3,107,6.0,0.8977744469895818,1.0
7458,44227.42,36750.39,104,6.0,0.9291288885511898,0.0
7459,32517.8,25853.0,94,6.0,0.9919947618948006,0.0
7460,26311.29,21086.37,115,6.0,0.9086842331925225,1.0
7461,36022.7,30471.28,110,6.0,0.8597360044322004,1.0
7462,19925.3,16407.6,109,6.0,0.9082242171940476,1.0
7463,27736.87,25871.92,108,5.0,0.8718611763810966,1.0
7464,33117.51,27277.53,114,6.0,0.8844984419937167,1.0
7465,58237.91,48028.16,118,6.0,0.9427135934747486,0.0
7466,34882.86,28837.91,105,6.0,0.8601135799305523,1.0
7467,35159.88,32253.0,108,4.0,0.9197085634375056,0.0
7468,15772.86,13882.6,111,6.0,0.9414192379016146,0.0
7469,13339.63,11643.28,108,6.0,0.9132787588551246,1.0
7470,43535.16,35560.76,112,6.0,0.8528689525935595,1.0
7471,47455.26,43354.22,109,5.0,0.9978279035354298,0.0
7472,34707.94,26297.26,120,6.0,0.9050673651010803,1.0
7473,33152.54,30638.24,114,6.0,0.96678657803999,0.0
7474,47760.6,40718.3,118,4.0,0.898846973828118,1.0
7475,36849.42,30572.12,101,6.0,0.9212525135490128,0.0
7476,51178.4,43472.65,110,6.0,0.9082695463916495,1.0
7477,8498.89,7508.63,103,6.0,0.9013808844264412,1.0
7478,40139.1,30206.8,93,6.0,0.8532777065811668,1.0
7479,55792.97,51570.02,104,5.0,0.9040031406781756,1.0
7480,34865.84,29264.57,100,4.0,0.9834234985599295,0.0
7481,36319.69,29731.06,105,5.0,0.9535590007890525,0.0
7482,41803.28,32508.28,117,4.0,0.871813428864316,1.0
7483,36699.56,30750.31,107,6.0,0.9386732506934109,0.0
7484,34813.67,29566.01,107,5.0,0.9838346289923308,0.0
7485,35312.89,29335.45,110,6.0,0.9550051061447283,0.0
7486,32204.63,28524.67,116,3.0,0.8723026588535044,1.0
7487,49098.51,40956.96,113,5.0,0.9801748745101745,0.0
7488,42017.52,39592.42,98,6.0,0.8952316019933297,1.0
7489,24679.63,21467.71,113,6.0,0.9181114216468512,0.0
7490,17127.35,15611.51,111,4.0,0.9289214139533719,0.0
7491,16372.27,12637.29,119,4.0,0.9775759906567293,0.0
7492,35084.25,29100.92,104,5.0,0.9897411242721492,0.0
7493,31578.38,25811.21,109,5.0,0.9894479316685834,0.0
7494,38152.19,32959.54,117,5.0,0.8511931271917811,1.0
7495,33440.63,30839.71,107,5.0,0.9882832728378186,0.0
7496,36624.46,28042.16,102,3.0,0.8581580449002358,1.0
7497,36243.66,27708.82,113,5.0,0.8898660485226153,1.0
7498,53035.31,48795.86,108,5.0,0.9272481782091749,0.0
7499,8409.56,6665.17,105,6.0,0.921988853350659,0.0
7500,38982.8,34451.07,115,4.0,0.9407064690831088,0.0
7501,53305.09,45766.45,116,6.0,0.9219169343105509,0.0
7502,41175.71,37740.78,108,6.0,0.9901563519460631,0.0
7503,43390.33,33628.28,103,4.0,0.886082327232188,1.0
7504,17955.4,13932.61,112,6.0,0.8911037041057729,1.0
7505,15283.95,13165.04,104,6.0,0.9881106903539585,0.0
7506,17654.93,16582.85,102,5.0,0.8615109270617884,1.0
7507,41323.67,34422.6,114,6.0,0.9414341232857215,0.0
7508,34389.88,28041.11,117,6.0,0.9522603928098416,0.0
7509,35013.97,30509.0,119,6.0,0.9258312585144609,0.0
7510,33505.2,31363.87,113,3.0,0.9541347818234706,0.0
7511,29866.19,27398.81,102,6.0,0.875913196901795,1.0
7512,53762.08,51025.42,100,4.0,0.977894834915731,0.0
7513,12993.14,9803.5,102,5.0,0.8710038534204828,1.0
7514,37457.2,28938.37,113,3.0,0.9101218666473625,1.0
7515,27636.5,24096.08,107,5.0,0.8612886401962309,1.0
7516,41920.09,38319.8,118,6.0,0.93178166182261,0.0
7517,54508.2,43990.78,110,5.0,0.9504618711138458,0.0
7518,38779.09,30939.6,106,6.0,0.9911832452642936,0.0
7519,7092.87,6436.04,97,6.0,0.9609004293844001,0.0
7520,43834.1,33369.86,107,6.0,0.9311654374681226,0.0
7521,45509.99,37494.61,106,3.0,0.9898925525755501,0.0
7522,6399.42,5446.94,111,4.0,0.9217655257061315,0.0
7523,19286.89,16626.65,116,4.0,0.9341808479648304,0.0
7524,42024.87,37642.64,111,5.0,0.9394147791505143,0.0
7525,40039.53,32871.22,110,6.0,0.911496958882985,1.0
7526,30540.95,26648.11,99,6.0,0.9757724035848736,0.0
7527,46433.59,40261.41,109,6.0,0.8777763908267588,1.0
7528,33986.08,29211.82,109,6.0,0.9332263285557412,0.0
7529,30882.45,27117.77,112,4.0,0.9583349884280791,0.0
7530,8740.04,7008.55,115,2.0,0.9855964257814865,0.0
7531,47101.79,36123.77,126,6.0,0.9825877594651418,0.0
7532,44262.18,34252.48,112,6.0,0.9263110434145213,0.0
7533,38616.88,30697.2,94,6.0,0.9464742176745012,0.0
7534,10852.16,9224.77,100,6.0,0.9091356604193952,1.0
7535,15137.78,13897.82,114,6.0,0.92022666443203,0.0
7536,9836.06,8756.64,89,5.0,0.9859398688859574,0.0
7537,37452.89,34000.04,111,3.0,0.9896055989788711,0.0
7538,27818.62,22816.7,100,6.0,0.9843121087100529,0.0
7539,14295.4,11878.48,101,6.0,0.8707556292720458,1.0
7540,38632.94,32016.53,113,6.0,0.9775126031995954,0.0
7541,43055.07,33943.53,102,6.0,0.9922545596532221,0.0
7542,38469.53,29323.15,107,4.0,0.9041874541860406,1.0
7543,45171.24,39216.91,108,6.0,0.9277969434132504,0.0
7544,50432.07,47801.7,119,6.0,0.9668642883719494,0.0
7545,45480.4,35627.8,115,5.0,0.9343117206348472,0.0
7546,41568.23,31564.29,106,3.0,0.9990225282559374,0.0
7547,38373.06,34762.4,108,6.0,0.9183570047735242,0.0
7548,33976.57,27198.83,110,6.0,0.9570914066811066,0.0
7549,45440.84,41620.57,107,6.0,0.9688886710294816,0.0
7550,49614.81,44196.24,110,6.0,0.924115062363766,0.0
7551,41844.4,39297.53,112,4.0,0.9785475708567064,0.0
7552,51697.03,43000.83,115,6.0,0.9319231886810795,0.0
7553,24375.93,21509.18,102,5.0,0.9117476195202447,1.0
7554,33480.96,28223.47,110,6.0,0.866173551077792,1.0
7555,18432.45,16149.0,110,6.0,0.9090120364525636,1.0
7556,40466.14,33988.31,111,6.0,0.9600904682099927,0.0
7557,50144.57,39500.2,103,6.0,0.9881929617520161,0.0
7558,16998.66,14475.71,102,4.0,0.8877519105790466,1.0
7559,11565.91,9897.15,103,6.0,0.9032853275995754,1.0
7560,16768.27,15294.68,119,6.0,0.873094149115664,1.0
7561,24791.31,22240.39,109,5.0,0.9536084341343454,0.0
7562,32900.97,29043.61,108,5.0,0.9940282645014888,0.0
7563,45424.35,35098.37,111,6.0,0.9461428329772263,0.0
7564,45023.91,40256.93,108,4.0,0.9425614795009339,0.0
7565,23374.7,19869.92,108,6.0,0.9330234895750651,0.0
7566,29714.96,27599.85,106,5.0,0.8632683611028305,1.0
7567,38242.82,35717.81,104,2.0,0.9594255739644075,0.0
7568,32945.63,25072.65,108,5.0,0.9403074315324026,0.0
7569,47077.68,43035.04,105,6.0,0.949221515328443,0.0
7570,37066.88,28079.63,106,6.0,0.9848216639541132,0.0
7571,12468.17,10266.71,106,6.0,0.9675941180591527,0.0
7572,40316.47,34610.08,113,5.0,0.9671372878231789,0.0
7573,10960.84,8545.3,117,6.0,0.9890775653319022,0.0
7574,48617.45,43719.86,106,3.0,0.99849024271945,0.0
7575,35556.66,26726.91,112,5.0,0.937192409794159,0.0
7576,31469.8,24663.5,114,5.0,0.8663322424046749,1.0
7577,5396.89,4674.57,106,6.0,0.9188694861663155,0.0
7578,39799.68,35536.24,111,6.0,0.9681401719692466,0.0
7579,19278.23,17992.93,103,6.0,0.8541587987142774,1.0
7580,31931.28,28453.95,105,6.0,0.8585331157534224,1.0
7581,14707.81,13006.94,107,5.0,0.8600736673574232,1.0
7582,43578.97,36121.23,106,6.0,0.9596553637492466,0.0
7583,37368.18,28035.73,104,5.0,0.9251749942844758,0.0
7584,49943.91,38658.17,104,5.0,0.905334691528089,1.0
7585,18489.9,15844.2,103,6.0,0.8658425567892604,1.0
7586,34799.05,30798.06,103,5.0,0.9598360375308834,0.0
7587,34160.18,28472.16,116,6.0,0.898152971582635,1.0
7588,44387.53,39777.25,105,6.0,0.8897986105097001,1.0
7589,40809.39,34866.42,117,6.0,0.9478478802330327,0.0
7590,41132.8,31459.81,102,6.0,0.9338516338895263,0.0
7591,10081.36,7948.17,113,6.0,0.9043615962719952,1.0
7592,43554.62,39983.12,108,6.0,0.9462231206208382,0.0
7593,31790.47,28451.92,105,3.0,0.8906832280576177,1.0
7594,40060.25,37214.07,114,6.0,0.969224539240649,0.0
7595,50337.33,38936.5,106,5.0,0.8843978425461481,1.0
7596,13597.06,12890.62,103,6.0,0.8738256543073023,1.0
7597,8230.12,6517.28,112,6.0,0.9673659114248312,0.0
7598,33381.89,25115.07,118,5.0,0.95618380460469,0.0
7599,19311.73,18336.19,112,6.0,0.8773958463552698,1.0
